username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-08-26 07:50;4;22;"Bharatiya Janata Yuva Morcha @BJYM has collected relief materials for #KeralaFlood victims, consignments was flagged off from #BJP HQ by Sh. @PMuralidharRao ji, BJP National General Secretary & Sh. @ManojTiwariMP ji,BJP Delhi State President #RebuildingKerala #KeralaFloodRelief pic.twitter.com/3QSZiiGXcl";;@BJYM @PMuralidharRao @ManojTiwariMP;#KeralaFlood #BJP #RebuildingKerala #KeralaFloodRelief;"1033539556904263683";https://twitter.com/ManmohanThakurr/status/1033539556904263683
;2018-08-26 07:28;3;8;"Still not recover from North paravur our team going to reach that place please donate some water is most necessary to those people #keralaflood #savekerala #Northparavur kerala district @LMKMovieManiac @rameshlaus pic.twitter.com/Z6s5DNYenq";;@LMKMovieManiac @rameshlaus;#keralaflood #savekerala #Northparavur;"1033534227021684737";https://twitter.com/santhanam24_7/status/1033534227021684737
;2018-08-25 23:30;3;3;"This is a news from 2013. In 2018, Modi and his team have sown sseds of bitterness to divide the country by not releasing funds to the extent needed. #KeralaFlood #ModiMadeDiaster https://www. firstpost.com/india/centre-s anctions-rs-7346-crore-for-flood-hit-uttrakhand-1277945.html …";;;#KeralaFlood #ModiMadeDiaster;"1033413781932498944";https://twitter.com/sd_acumen/status/1033413781932498944
;2018-08-25 23:17;1;1;"#Kerala #Keralaflood #Keralaflood2018 #Apple #Microsoft Apple donated 7 crores and Bill gates donated 4 crores to Kerala for recovery from impacts of flood. https:// plus.google.com/10493182084504 2907285/posts/PyqwKwzmDM3?_utm_source=1-2-2 …";;;#Kerala #Keralaflood #Keralaflood2018 #Apple #Microsoft;"1033410494198108161";https://twitter.com/moksh_official/status/1033410494198108161
;2018-08-25 22:26;1;3;"@CMOMaharashtra 2 little girls Ela Chandrachud of St.Joseph School and Ankita Munde of DAV Public School Pune utilized weekend to collect donation for #KeralaFlood relief work. They collected Rs 10101/- from 73 residents. It will be transferred to #CMDRF through EDS Foundation. pic.twitter.com/iXSUSdv01I";;@CMOMaharashtra;#KeralaFlood #CMDRF;"1033397752766423040";https://twitter.com/EDS_Foundation/status/1033397752766423040
;2018-08-25 18:44;1;0;"#KeralaFlood About 50,000 volunteers needed. From 28-Aug, Kuttanad will witness the biggest rehabilitation effort Kerala has seen. It is a mission to rehabilitate about 150,000 of flood-affected in relief camps back to... https://www. facebook.com/cpgeevan/posts /1797683340266834 …";;;#KeralaFlood;"1033341739979948033";https://twitter.com/cpgeevan/status/1033341739979948033
;2018-08-25 17:46;1;0;"#AppleCares ! Thanks from #Godsowncountry #KeralaFlood @tim_cook #OnamSpecial https:// twitter.com/dna/status/103 3323942587576321 …";;@tim_cook;#AppleCares #Godsowncountry #KeralaFlood #OnamSpecial;"1033327261716336640";https://twitter.com/sudhirpillai_in/status/1033327261716336640
;2018-08-25 17:00;13;38;""Happy Onam" at relief camps. These are 'Onasadya' pictures from Ernakulam Maharajas college relief camp #KeralaFloodRelief #KeralaFloods #KeralaFlood #Kerala #Onam2018 #RebuildingKerala #RebuildKerala @manoramanews @CMOKerala pic.twitter.com/m7r3ksov8E";;@manoramanews @CMOKerala;#KeralaFloodRelief #KeralaFloods #KeralaFlood #Kerala #Onam2018 #RebuildingKerala #RebuildKerala;"1033315562355486720";https://twitter.com/ajithucc/status/1033315562355486720
;2018-08-25 16:35;176;225;"While #Commies & #Jihadis in #Kerala are busy abusing @narendramodi for refusing an offer of #600cr from #UAE , which they never made...far away from this mudslinging is a bunch of #SwayamSevaks busy in a remote village cleaning real mud from the road! #KeralaFlood #RSSinKerala pic.twitter.com/foxeEcGnBT";;@narendramodi;#Commies #Jihadis #Kerala #600cr #UAE #SwayamSevaks #KeralaFlood #RSSinKerala;"1033309347743453190";https://twitter.com/nach1keta/status/1033309347743453190
;2018-08-25 15:10;2;1;"Dear all who support taking flood relief from other countries - as a gesture and immediate support, that's really nice; but in the long diplomatic run, it's a burden. Can't be selective in taking support either. #KeralaFlood";;;#KeralaFlood;"1033287952481181696";https://twitter.com/NadaanMadan/status/1033287952481181696
;2018-08-25 13:33;1;1;"Communists CM pinaraayi spreads fake news to target Modi, No financial aid announced from UAE, no 700cr for Kerala. And to add to it presstitutes declared that Modi Govt. rejected the fund.. #keralaflood";;;#keralaflood;"1033263508245250048";https://twitter.com/DubeyDwivendra/status/1033263508245250048
;2018-08-25 11:22;15;95;"• Our Beloved @KeerthyOfficial mam from #Kerala Pandalam Great gesture #KeralaFloodRelief #KeralaFlood #Kerala pic.twitter.com/5ZNMzt0rWd";;@KeerthyOfficial;#Kerala #KeralaFloodRelief #KeralaFlood #Kerala;"1033230515766157314";https://twitter.com/KeerthyNews/status/1033230515766157314
;2018-08-25 11:00;1;0;"Amidst the crisis in Kerala, a team of volunteers, from #Kashmir based NGO Athrout, has lend a helping hand to help the #KeralaFlood victims. pic.twitter.com/ilpQM58o8W";;;#Kashmir #KeralaFlood;"1033225096700329984";https://twitter.com/nabifahmida1/status/1033225096700329984
;2018-08-25 10:54;1;0;"He spends 4800 cr for image building But gives only 500 cr to #KeralaFlood ! He gifts 1.3 trillion #RafaleDeal to his friend (with A nil experience in aircraft making) But stops UAE from giving 700 cr to #RebuildKerala ! BTW, Pradhan Ji, have you wished Keralites a Happy Onam? pic.twitter.com/myEIVfayTJ";;;#KeralaFlood #RafaleDeal #RebuildKerala;"1033223488709058560";https://twitter.com/SunandaSSinha/status/1033223488709058560
;2018-08-25 10:31;3;2;".Learnt 1 major thing from #KeralaFlood ..unless you make noise you go unnoticed.These are scenes from the heart of Guwahati - the Gateway to NorthEast. @PMOIndia @narendramodi @SBhttachrya @sarbanandsonwal @mygovassam @himantabiswa @SouleFacts @tarun_gogoi @imabdulgani @INCAssam pic.twitter.com/DAediUCB8i";;@PMOIndia @narendramodi @SBhttachrya @sarbanandsonwal @mygovassam @himantabiswa @SouleFacts @tarun_gogoi @imabdulgani @INCAssam;#KeralaFlood;"1033217705946439680";https://twitter.com/TridibIANS/status/1033217705946439680
;2018-08-25 09:37;1;1;"#happyonam on behalf of @KeerthyOfficial Mam. This year kerala people won't celebrate this festival b coz of #keralaflood .but may the time allow them to recover from the natural disaster soonly. All will be fine and positively they get back their normal life as soon as possible pic.twitter.com/hpEGdOQbds";;@KeerthyOfficial;#happyonam #keralaflood;"1033204070633402368";https://twitter.com/SATHISHKS1792/status/1033204070633402368
;2018-08-25 09:26;1;5;"Madam @nsitharaman shameful. Do you have any respect for the army men & people working selfless days&nights literally in floodwaters away from their families? U Can't give ADay Selfish minister doesn't deserve the designate #KeralaFloodRescue #KeralaFlood #KeralaFloodRelief #Onam";;@nsitharaman;#KeralaFloodRescue #KeralaFlood #KeralaFloodRelief #Onam;"1033201376812183552";https://twitter.com/bajwamanpreet1/status/1033201376812183552
;2018-08-25 08:49;6;21;"#KeralaFlood there are reports that #Commies are stealing materials meant for those who lost their kith, kins and Homes from relief camps. What #Modi Sarkar doing is right. Instead of transferring money to state govt entire relief will be thru direct transfer. #Thank You Modi Ji.";;;#KeralaFlood #Commies #Modi #Thank;"1033192227806183424";https://twitter.com/RamkiXLRI/status/1033192227806183424
;2018-08-25 08:44;2;4;"#KeralaFlood #Commies & #Congis planned to make a fortune out of a deluge. #Pinarayi demanded flood relief from Centre as cash. #Modi entrusted respective central agencies to repair Roads Bridges electrical lines and telecom towers on a war foot level. #Commies are disappointed.";;;#KeralaFlood #Commies #Congis #Pinarayi #Modi #Commies;"1033190969057763328";https://twitter.com/RamkiXLRI/status/1033190969057763328
;2018-08-25 08:44;0;0;"Hey Imran you please stop sending terrorist from Pakistan to India & punish the perpetrators of 26/11, Pathankot, India is capable enough of dealing with these natural calamities #KeralaFlood https:// twitter.com/imrankhanpti/s tatus/1032637468531666945 …";;;#KeralaFlood;"1033190849142763520";https://twitter.com/TheSinghDurgesh/status/1033190849142763520
;2018-08-25 08:08;0;1;"This liberal Communist and Peace Loving Religion People Were Celebrating Fake 700 Cr Fund Promises from #UAE But #AssHoles forget the real Super Heroes and Saviour of their Life.. !! Salute to Indian Army !! #IndianArmy #KeralaReliefRowTwist #KeralaFlood pic.twitter.com/sCLCYCF7N3";;;#UAE #AssHoles #IndianArmy #KeralaReliefRowTwist #KeralaFlood;"1033181679593041921";https://twitter.com/pagareashwin/status/1033181679593041921
;2018-08-25 07:50;0;1;"Message from wji Lebanon #kerala #keralaflood #rebuildlerala https:// youtu.be/7o_0ICNC8GI";;;#kerala #keralaflood #rebuildlerala;"1033177306091511808";https://twitter.com/junaikjunaidk/status/1033177306091511808
;2018-08-25 07:20;2;0;"#KeralaFlood No rest for these 6K RSS volunteers who worked days & nights rescuing ppl from floods waters getting ready for post relief cleaning work. pic.twitter.com/MMKXdBMumn";;;#KeralaFlood;"1033169648378773504";https://twitter.com/venkateswarankn/status/1033169648378773504
;2018-08-25 07:11;1;1;"@Om_Chandika Not seen such enthusiasm even in escaping floods or relief camps. No wonder @drthomasisaac only sees money to #RebuildKerala coming from Taxing liquor! This is the true #KeralaModel . Make them addicts for regular income and tax further for even more! #KeralaFlood https:// twitter.com/giniromet/stat us/1032924821636755456 …";;@Om_Chandika @drthomasisaac;#RebuildKerala #KeralaModel #KeralaFlood;"1033167523657572352";https://twitter.com/Aswattaman/status/1033167523657572352
;2018-08-25 06:44;7;38;"A photograph from a releif camp in Changanassery. #HappyOnam to all, we celebrate the memory of being pushed down deep to the underground .We celebrate Onam to ensure ourself and to remind you all that we will resurrect. #KeralaFlood pic.twitter.com/nvA4p87LDS";;;#HappyOnam #KeralaFlood;"1033160664200560641";https://twitter.com/itsUnniMukundan/status/1033160664200560641
;2018-08-25 06:31;2;5;"Indians from all over Newfoundland are foregoing #Onam celebrations to hold a fundraiser tomorrow (Saturday) in aid of #KeralaFlood victims. They’re selling Indian meals at the Hindu Temple 26 Penney Lane, St. John’s from 4:30-6:30 p.m. Order from Minnie Nair 764-6868. #Kerala";;;#Onam #KeralaFlood #Kerala;"1033157334279827457";https://twitter.com/oneillyatescbc/status/1033157334279827457
;2018-08-25 02:03;0;0;"@CMOKerala Shri @vijayanpinarayi EXPOSED. His effort to embarrass @narendramodi Ji FAILED After my video & tweet series (scroll below) The UAE Govt clarify and DENIED any AID to #KeralaFlood Copied from @DrGPradhan I win again pic.twitter.com/ZiP6wTrPR6 Shame on #cmokerala";;@CMOKerala @vijayanpinarayi @narendramodi @DrGPradhan;#KeralaFlood #cmokerala;"1033089840919732224";https://twitter.com/snsypr/status/1033089840919732224
;2018-08-25 00:02;9;7;"#KeralaReliefRowTwist Truth behind Rs 700 Cr Aid from #UAE for #KeralaFloodRelief : It appears as though the #Kerala Govt has fallen for a fake news of Rs.700 cr aid & made claims without checking facts #KeralaFloods #KeralaFloods2018 #KeralaFlood https://www. pgurus.com/cock-and-bull- story-of-rs-700-crore-aid-from-uae-for-kerala-flood-relief-who-fooled-kerala-cm-who-played-mischief/ …";;;#KeralaReliefRowTwist #UAE #KeralaFloodRelief #Kerala #KeralaFloods #KeralaFloods2018 #KeralaFlood;"1033059487798579201";https://twitter.com/ProfSRK/status/1033059487798579201
;2018-08-24 23:07;0;0;"#Feed24India RT suyashdeep: #KeralaFlood Adani - 50 Cr Ambani - 70 Cr Where is Vadra Jijaj Ji ? Buying Hotdogs for RahulGandhi Ji from Subway ? #BrilliantMoments #NSUIWinsInModiHome pic.twitter.com/qWPVa0du9y";;;#Feed24India #KeralaFlood #BrilliantMoments #NSUIWinsInModiHome;"1033045610147065857";https://twitter.com/Feed24India/status/1033045610147065857
;2018-08-24 21:58;0;0;"#KeralaFloodVictim As many Nefarious design unrevealed, it seems that #KeralaFlood is not Natural but A conspiracy Right from Flood to @UAE Fake Rs700Cr #FakeCampaign launched by @INCIndia @CMOKerala #Vrindakarat @asadowaisiMp abusing @narendramodi @BJP4India @ZeeNews @republic https:// twitter.com/Voice_4_India/ status/1032673056873840640 …";;@UAE @INCIndia @CMOKerala @asadowaisiMp @narendramodi @BJP4India @ZeeNews @republic;#KeralaFloodVictim #KeralaFlood #FakeCampaign #Vrindakarat;"1033028323545214976";https://twitter.com/summy1957/status/1033028323545214976
;2018-08-24 21:41;0;0;"@Dishasatra #KeralaFlood Adani - 50 Cr Ambani - 70 Cr Where is Vadra Jijaj Ji ? Buying Hotdogs for @RahulGandhi Ji from Subway ? @RoshanKrRai ? #BrilliantMoments pic.twitter.com/FtppbtyzoG";;@Dishasatra @RahulGandhi @RoshanKrRai;#KeralaFlood #BrilliantMoments;"1033023892934221825";https://twitter.com/suyashdeep/status/1033023892934221825
;2018-08-24 21:38;0;0;"@CMOKerala On Aug. 15 when Mullaperiyar Dam reached 140 feet second alert was given & 1.24 TMC was discharged to Idukki Dam; on the same day 13.79 TMC water was discharged from Idukki Dam. Is this 1.24 TMC discharged to Idukki Dam reason for #KeralaFlood https:// youtu.be/2TXkq4P8kpQ";;@CMOKerala;#KeralaFlood;"1033023185736876032";https://twitter.com/babin_m/status/1033023185736876032
;2018-08-24 21:36;30;40;"#KeralaFlood Adani - 50 Cr Ambani - 70 Cr Where is Vadra Jijaj Ji ? Buying Hotdogs for @RahulGandhi Ji from Subway ? #BrilliantMoments #NSUIWinsInModiHome pic.twitter.com/RIG42XutLj";;@RahulGandhi;#KeralaFlood #BrilliantMoments #NSUIWinsInModiHome;"1033022852780290049";https://twitter.com/suyashdeep/status/1033022852780290049
;2018-08-24 20:55;0;0;"DO NOT rescue them who don't want to be rescued by the peoples from other religion in #KeralaFlood . World will be better without that kind of idiots.";;;#KeralaFlood;"1033012439204286464";https://twitter.com/uroybd/status/1033012439204286464
;2018-08-24 20:51;12;18;"3rd Truck for #KeralaFloodRelief Meterial from #KeralaSamajamSurat to #Kerala dispatching tonight with the help of #Surat ’s #NGO ’s and Hon. @collectorsurat . #Surat4Kerala #keralaFlood @CMOGuj @CMOKerala @vijayanpinarayi @vijayrupanibjp @pkumarias pic.twitter.com/EcOORjxkSx";;@collectorsurat @CMOGuj @CMOKerala @vijayanpinarayi @vijayrupanibjp @pkumarias;#KeralaFloodRelief #KeralaSamajamSurat #Kerala #Surat #NGO #Surat4Kerala #keralaFlood;"1033011523742924800";https://twitter.com/sanjayezhava/status/1033011523742924800
;2018-08-24 20:28;1;0;"Now its certain that there will not come any aid from overseas for flood affected Kerala. #KeralaFloodRelief #KeralaFlood";;;#KeralaFloodRelief #KeralaFlood;"1033005663859994626";https://twitter.com/nevinjl/status/1033005663859994626
;2018-08-24 19:49;1;0;"Cock and Bull story of Rs.700 crore aid from UAE for #Keralaflood relief. Who fooled Kerala CM? Who played mischief? https:// nzzl.us/wgWiikp";;;#Keralaflood;"1032995748437061632";https://twitter.com/arvindmahajan/status/1032995748437061632
;2018-08-24 19:01;1;5;"Amidst the crisis in Kerala, a team of volunteers, from #Kashmir based NGO Athrout, has lend a helping hand to help the #KeralaFlood victims. A team of volunteers have left from a Kashmir based NGO Athrout, with medicines & hygiene kits for the flood affected people in the state pic.twitter.com/h31y5W1Pc9";;;#Kashmir #KeralaFlood;"1032983684217942023";https://twitter.com/RabiyaAnjum11/status/1032983684217942023
;2018-08-24 17:01;1;2;"Amidst the crisis in Kerala, a team of volunteers, from #Kashmir based NGO Athrout, has lend a helping hand to help the #KeralaFlood victims. A team of volunteers have left from Kashmir based NGO Athrout, with medicines & hygiene kits for the flood affected people in the state. pic.twitter.com/fi7dX6PNAS";;;#Kashmir #KeralaFlood;"1032953456993026049";https://twitter.com/KashmirFocus/status/1032953456993026049
