date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-11 08:07:04,Lanche_handmade,,0,0,0,"#東日本大震災から8年 #東日本大震災 #津波",,,#東日本大震災から8年 #東日本大震災 #津波,1105017281438920704,s://twitter.com/Lanche_handmade//1105017281438920704
2019-03-11 08:02:21,asano_yoko,tankanchan,0,4,2,"左右関係なく、外人様はお断りもうあげます。 どんだけ #人手不足 なんだよ！ #地震 #津波 #戦争 の時に一緒にやらない、そんな他人様が日本の政治に口出すな！ 逃げる！と豪語する日本人も言うな！s://twitter.com/tankanchan//1104326228071219201 …",,,#人手不足 #地震 #津波 #戦争,1105016094199185414,s://twitter.com/asano_yoko//1105016094199185414
2019-03-11 07:59:31,Bayline55,,0,0,0,"2011.3.11 14:46 東日本大震災から８年 震災で犠牲となられた方々のご冥福を心からお祈り申し上げます また被災された皆様、そのご家族の方々に対し、お見舞い申し上げます 今もなおご不明となられている皆さまの一日も早い発見をお祈りします 黙祷 #東日本大震災 #津波 #絆 #H23 #平成 #災害",,,#東日本大震災 #津波 #絆 #H23 #平成 #災害,1105015382291542016,s://twitter.com/Bayline55//1105015382291542016
2019-03-11 07:58:50,seel_k,,0,0,0,"あのニュースの映像は忘れられない！ #3.11 #地震 #津波 #復興 #復興支援 s://www.instagram.com/p/Bu3EmW3FQzi/?utm_source=ig_twitter_share&igshid=mv8op8fjs0p3 …",,,#3 #地震 #津波 #復興 #復興支援,1105015206550388736,s://twitter.com/seel_k//1105015206550388736
2019-03-11 07:45:59,Bluerace_info,,0,0,0,"3.11東日本大震災から1ヶ月後の女川町マリンピア女川、牡鹿半島の小さな町等 #東日本大震災 #20110311 #津波被害画像 #女川町 #あの日を忘れないために #地震 #津波 s://www.instagram.com/p/Bu3DHpgFJHs/?utm_source=ig_twitter_share&igshid=3rfffvy5l64i …",,,#東日本大震災 #20110311 #津波被害画像 #女川町 #あの日を忘れないために #地震 #津波,1105011973668945920,s://twitter.com/Bluerace_info//1105011973668945920
2019-03-11 07:43:12,han9densha,,0,0,0,"#東日本大震災 の影響で起きた火災をバックに #笑顔 で #記念撮影 している #井門エンタープライズ #modelsimon #社長 #井門義博 氏の #画像 。 #東日本大震災から8年 #検索は応援になる #震災 #地震 #津波 s://ameblo.jp/imotetsumo/entry-12317755719.?frm_id=v.jpameblo&device_id=80be516338fc4f9e9fce30545c5ae86b …",,,#東日本大震災 #笑顔 #記念撮影 #井門エンタープライズ #modelsimon #社長 #井門義博 #画像 #東日本大震災から8年 #検索は応援になる #震災 #地震 #津波,1105011275552047104,s://twitter.com/han9densha//1105011275552047104
2019-03-11 07:38:42,t_dream_network,,0,4,7,"八戸市も大きな被害を受けました。 被災地の一つであることを忘れないでください。 忘れたい人もいる。けど忘れてはならないこともある。 精神的ストレスなどで津波の映像を見ることができない人は見なくても構いません。 s://youtu.be/6giu7fBjXiA #東日本大震災 #東日本大震災から8年 #八戸市 #津波",,,#東日本大震災 #東日本大震災から8年 #八戸市 #津波,1105010143547154437,s://twitter.com/t_dream_network//1105010143547154437
2019-03-11 07:31:14,SdoZggR039LV9qQ,,0,0,0,"#東日本大震災 #東日本大震災8年 #東日本大震災発生の日 #東日本大震災から8年 #岩手 #津波 #復興 東日本大震災から8年。 明日にも、また地震が来るかも知れない。 だから、1日を大切にしたい。 #拡散RT希望 #拡散希望 #拡散希望RTおねがいします #拡散希望お願いします",,,#東日本大震災 #東日本大震災8年 #東日本大震災発生の日 #東日本大震災から8年 #岩手 #津波 #復興 #拡散RT希望 #拡散希望 #拡散希望RTおねがいします #拡散希望お願いします,1105008261978181632,s://twitter.com/SdoZggR039LV9qQ//1105008261978181632
2019-03-11 07:29:43,fef2cfe7ab194c7,,0,1,13,"#ミカエル神父に月曜病打破 疲れて大変時 #津波 #残すと思う すべてのすべて頑張って今週 #熱血司祭待とう毎週金土夜10時 #SBS見逃し末期 #キム・ナムギル #KimNamgil #キムナムギル #金南佶 #TheFieryPriest #熱血司祭 #シジェス他のグラム #cjestagram s://www.instagram.com/p/Bu2sAnugPEl/?utm_source=ig_share_sheet&igshid=vjt0yzq3ebu0 …pic.twitter.com/xIaBzzgbMO",,,#ミカエル神父に月曜病打破 #津波 #残すと思う #熱血司祭待とう毎週金土夜10時 #SBS見逃し末期 #キム #KimNamgil #キムナムギル #金南佶 #TheFieryPriest #熱血司祭 #シジェス他のグラム #cjestagram,1105007878987902976,s://twitter.com/fef2cfe7ab194c7//1105007878987902976
2019-03-11 07:07:43,1radi2,,0,1,1,"岩手日報「最後だとわかっていたなら」風の電話ー夢の中で帰ってきたー篇 s://youtu.be/Hr4TOn-GPhA #東日本大震災 の事みんな忘れないでね #地震 #津波",,,#東日本大震災 #地震 #津波,1105002343844605952,s://twitter.com/1radi2//1105002343844605952
2019-03-11 06:39:55,sitesirius,,0,0,1,"#伊方 は？ #高知 県西部 M4.6 #地震 #津波 #NoNUKE",,,#伊方 #高知 #地震 #津波 #NoNUKE,1104995346722111488,s://twitter.com/sitesirius//1104995346722111488
2019-03-11 06:38:03,eq_info,,0,0,2,"【地震超速報】 15:38:02 [第1報] 愛媛県南予 M4.5 深さ 40km 最大震度3 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104994880101572608,s://twitter.com/eq_info//1104994880101572608
2019-03-11 06:38:01,eq_info,,0,0,0,"【地震超速報】 15:37:58 愛媛県 宇和島 予想震度1 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104994869481623552,s://twitter.com/eq_info//1104994869481623552
2019-03-11 06:24:08,Bannei04takaraV,,0,0,1,"オリンピックより カジノ誘致より 最優先は 東日本大震災復興なのに… #NHK #震災 #津波 #追悼",,,#NHK #震災 #津波 #追悼,1104991376775630848,s://twitter.com/Bannei04takaraV//1104991376775630848
2019-03-11 06:18:30,rob_kendrew,,1,1,25,"But the strangest and most terrifying thing is, if you go there to Minami Sanriku, and stand before this chilling memorial, you can still feel the terrible power of that giant wave, that tragically took away so many lives that day. #tsunami #津波 #nature #earthquake #Japan",,,#tsunami #津波 #nature #earthquake #Japan,1104989959344156673,s://twitter.com/rob_kendrew//1104989959344156673
2019-03-11 06:18:02,JPhamDE,TwitterJP,0,0,2,"#桜 #津波 #東日本大震災から8年s://twitter.com/TwitterJP//1104909206228951041 …",,,#桜 #津波 #東日本大震災から8年s,1104989842948218880,s://twitter.com/JPhamDE//1104989842948218880
2019-03-11 06:11:06,projectNext_311,,0,0,1,"【顔が見える支援】日々の活動報告はフェイスブックページで行なっています。アカウントをお持ちの方はぜひ「いいね！」をお願いします。 ://on.fb.me/16pbS6g #project_next #東日本大震災 #支援 #津波 #震災 #復興支援",,,#project_next #東日本大震災 #支援 #津波 #震災 #復興支援,1104988094225235968,s://twitter.com/projectNext_311//1104988094225235968
2019-03-11 06:10:42,07a9056add7c402,,0,0,0,"過去に津波が地上２０ｍという話を聞いて、避難に限界がある事を再認識した。 #東日本大地震 #地震 #津波",,,#東日本大地震 #地震 #津波,1104987994795081728,s://twitter.com/07a9056add7c402//1104987994795081728
2019-03-11 06:10:17,eq_info,,0,1,0,"【地震超速報】 15:09:41 震度0未満 高知県 中村 土佐清水、愛媛県 宇和島 津島 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/QiFkcnwFCe",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104987891652943872,s://twitter.com/eq_info//1104987891652943872
2019-03-11 06:09:43,eq_info,,0,0,0,"【地震超速報】 15:09:41 愛媛 高知 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104987746773291008,s://twitter.com/eq_info//1104987746773291008
2019-03-11 06:06:46,kokokoko2018,,0,0,0,"ツイッターでツイートされた東日本大震災・地震当時の津波倒壊画像・動画まとめています。 8年たっても風化させたくないですね ://free-humanlife23.com/higasinihonsinsa2019 … #東日本大震災 #東日本大震災8年 #津波 #地震 #東日本大地震 #3月11日 #3月11日を忘れない",,,#東日本大震災 #東日本大震災8年 #津波 #地震 #東日本大地震 #3月11日 #3月11日を忘れない,1104987003924373505,s://twitter.com/kokokoko2018//1104987003924373505
2019-03-11 05:58:00,Joshinji_Kuhom,,0,2,0,"境内に響き渡る慰霊の鐘 #九品仏 #浄真寺 #九品仏浄真寺 #慰霊の鐘 #平成23年 #3月11日 #3.11 #311 #あれから8年 #東日本大震災 #東北 #震災 #災害 #地震 #津波 #物故者 #追悼 #慰霊 #供養 #合掌 #南無阿弥陀佛s://www.facebook.com/Kuhonbutsu/videos/2239641842762434/ …",,,#九品仏 #浄真寺 #九品仏浄真寺 #慰霊の鐘 #平成23年 #3月11日 #3 #311 #あれから8年 #東日本大震災 #東北 #震災 #災害 #地震 #津波 #物故者 #追悼 #慰霊 #供養 #合掌 #南無阿弥陀佛s,1104984800870453248,s://twitter.com/Joshinji_Kuhom//1104984800870453248
2019-03-11 05:56:00,chibashionct,,0,0,1,"細かいことですが、 「 #東北地方太平洋沖地震 」によって起こった #建物倒壊 や #津波 や #原発事故 などの""災害""のことを、 まとめて「 #東日本大震災 」と呼ぶんですよ。",,,#東北地方太平洋沖地震 #建物倒壊 #津波 #原発事故 #東日本大震災,1104984294819155974,s://twitter.com/chibashionct//1104984294819155974
2019-03-11 05:55:55,YOUSORO456,,0,0,5,"8年前の今頃東京の大学だったなー 家の事情で引っ越した友達が津波に飲まれて 今現在友達でも行方不明 その友達の親に電話入れても今も出ない 早く友達を探して下さいお願いします！ 宮城県気仙沼です！ #3月11日 #津波 #行方不明",,,#3月11日 #津波 #行方不明,1104984273528844288,s://twitter.com/YOUSORO456//1104984273528844288
2019-03-11 05:54:04,Ka1Gu4Ya7kgy147,,0,0,1,"なう(2019/03/11 14:47:41) 14:46をもちまして 8年が経ちました #東日本大地震 #ぽぽぽぽーん #津波 #復興 #黙祷pic.twitter.com/WBrQK02wHR",,,#東日本大地震 #ぽぽぽぽーん #津波 #復興 #黙祷pic,1104983809039118336,s://twitter.com/Ka1Gu4Ya7kgy147//1104983809039118336
2019-03-11 05:47:00,ikemugendai,,0,1,3,"黙祷 ２０１９年３月１１日 午後２時４６分 #東日本大震災 #地震 #津波 #人工地震pic.twitter.com/UHO51QHCTG",,,#東日本大震災 #地震 #津波 #人工地震pic,1104982029865672704,s://twitter.com/ikemugendai//1104982029865672704
2019-03-11 05:46:40,ajjnoj,,0,0,1,"【東日本大震災】2011.3.11 14:46 みんな何してた？ #東日本大震災 #3.11 #地震 #津波 #なんJ #相互フォロー://ajjnoj.blog.jp/archives/15771233. …",,,#東日本大震災 #3 #地震 #津波 #なんJ #相互フォロー,1104981947967660032,s://twitter.com/ajjnoj//1104981947967660032
2019-03-11 05:46:17,misakaji_man,,0,0,4,"あれから8年、、、 【東日本大震災】 2011年 3月11日 14時46分18秒 【黙祷・・・・】 マグニチュード M9.0 死者は1万5897人、 今だに 行方不明者は2533人の状態です。 【決して忘れてはいけない。】 #東日本大震災 #黙祷 #2011年3月11日14時46分18秒 #忘れてはいけない #津波 #みさか路pic.twitter.com/NivHna0PlU",,,#東日本大震災 #黙祷 #2011年3月11日14時46分18秒 #忘れてはいけない #津波 #みさか路pic,1104981849758035968,s://twitter.com/misakaji_man//1104981849758035968
2019-03-11 05:46:02,DufMayStagea01c,,0,1,1,"黙祷………… #３月11日 #震災８年 #震災から８年 #福島 #宮城 #岩手 #秋田 #青森 #原発 #地震 #津波 #震災 #あれから８年 #東日本大震災から８年 #東日本大震災 #東北地方太平洋沖地震 #東北地方・太平洋沖地震 #忘れない #あの日を忘れない #風化させてはならない #2011年３月11日14時46分",,,#３月11日 #震災８年 #震災から８年 #福島 #宮城 #岩手 #秋田 #青森 #原発 #地震 #津波 #震災 #あれから８年 #東日本大震災から８年 #東日本大震災 #東北地方太平洋沖地震 #東北地方 #忘れない #あの日を忘れない #風化させてはならない #2011年３月11日14時46分,1104981789330698241,s://twitter.com/DufMayStagea01c//1104981789330698241
2019-03-11 05:46:01,ikemugendai,,0,1,2,"黙祷 ２０１９年３月１１日 午後２時４６分 #東日本大震災 #地震 #津波 #人工地震 場所: Japan s://www.instagram.com/p/Bu21ZjcgAjT/?utm_source=ig_twitter_share&igshid=22t242r50tct …",,,#東日本大震災 #地震 #津波 #人工地震,1104981784637460480,s://twitter.com/ikemugendai//1104981784637460480
2019-03-11 05:45:42,Che1928_1967,Che1928_1967,0,0,0,"[2011年3月11日14時46分]いつものようにデスクトップコンピュータに向かっていると、そのモニターが揺れ出し、尋常でない揺れに。情報を得るべくTV室へ。倒れんばかりのTVモニターを必死で押さえ、揺れが収まるのを待った。着けたTVに暫くして映し出されてものは、 #津波 に飲まれる住宅だった。 s://twitter.com/che1928_1967//1104947948960378881 …",,,#津波,1104981704098250752,s://twitter.com/Che1928_1967//1104981704098250752
2019-03-11 05:43:27,eq_info,,0,0,3,"東北大震災をきっかけに始めた地震ライブチャンネルです。是非、チャンネル登録を！ ★YouTuve Live★ s://youtu.be/jo7ONMD6o7E #YouTube #YoutubeLive #地震 #災害 #生放送 #津波 #緊急地震速報 #東日本大震災 #東海 #拡散 #放射線量 #東日本大震災から8年 #防災模試",,,#YouTube #YoutubeLive #地震 #災害 #生放送 #津波 #緊急地震速報 #東日本大震災 #東海 #拡散 #放射線量 #東日本大震災から8年 #防災模試,1104981137376464896,s://twitter.com/eq_info//1104981137376464896
2019-03-11 05:39:05,noya_momose,,0,0,3,"Today's 8 years ago, tge Tohoku Earthquake and Tsunami killed more than 15000 people. 2:46pm is the time. 8年前の犠牲者はまだ全て成仏されていないという声もある中、14:46に黙祷したいと思います。 #東日本大震災 #津波 #祈り #黙祷 #tohokuearthquake s://www.instagram.com/p/Bu20mvqFs_3/?utm_source=ig_twitter_share&igshid=v01zs9mbzjxz …",,,#東日本大震災 #津波 #祈り #黙祷 #tohokuearthquake,1104980037571407872,s://twitter.com/noya_momose//1104980037571407872
2019-03-11 05:37:55,hiko_0,,0,0,0,"いつものやつ #津波 pic.twitter.com/KRvfrGV93w",,,#津波,1104979745286938625,s://twitter.com/hiko_0//1104979745286938625
2019-03-11 05:37:13,yanachan1973,,1,0,2,"…ふと思ったが、もうすぐ、あの14時46分か…。 #東日本大震災 #東日本大震災から8年 #2011年3月11日 #14時46分 #311を忘れない #津波 #原発事故",,,#東日本大震災 #東日本大震災から8年 #2011年3月11日 #14時46分 #311を忘れない #津波 #原発事故,1104979570439024640,s://twitter.com/yanachan1973//1104979570439024640
2019-03-11 05:32:52,sankeikoho,,0,0,3,"渋谷に３・１１の津波高さ表す巨大広告 #東日本大震災 #津波 #渋谷 #スクランブル交差点 #巨大広告 s://www.sankei.com/affairs/news/190301/afr1903010042-n1. …s://www.sankei.com/affairs/news/190301/afr1903010042-n1. …",,,#東日本大震災 #津波 #渋谷 #スクランブル交差点 #巨大広告,1104978474836606979,s://twitter.com/sankeikoho//1104978474836606979
2019-03-11 05:29:02,Retiredcoco,,0,0,0,"「3.11」の検索結果 - Yahoo!検索 #津波 #放射線避難地域 s://search.yahoo.co.jp/search?aa=0&ai=sXTr8nwmTq..zjjZg.MEnA&aq=-1&ei=UTF-8&fr=yjapp3_ios_hp-sbp&p=3.11&ts=5699 …",,,#津波 #放射線避難地域,1104977509576146944,s://twitter.com/Retiredcoco//1104977509576146944
2019-03-11 05:28:44,smmr_kzk_0627,,0,0,0,"下村一樹さんが赤ちゃんと私を見殺しにしてからもうすぐ一年が経とうとしています。 私でもこんなにつらいのに、被災者の方々のお気持ちがいかほどなのかと思うと、とても悲しいです。 下村一樹さんが一刻も早く大人になってくれますように。 #東日本大震災から8年 #東日本大地震 #福島第一原発 #津波 pic.twitter.com/CMXaNx3lXd",,,#東日本大震災から8年 #東日本大地震 #福島第一原発 #津波,1104977434024112128,s://twitter.com/smmr_kzk_0627//1104977434024112128
2019-03-11 05:26:33,kumiko_staff,,0,4,11,"#津波 から逃れて登った #石巻市民会館 の裏山でクミコは地元の方々と一夜を明かしました。帰京後、唄えなくなったクミコを救って下さったのは他でもない #石巻 の皆さんでした。募金活動は終了しましたが、これからもずっとツナガッテいきます。「 #きっとツナガル」 s://youtu.be/fmDQ2jrDKRE",,,#津波 #石巻市民会館 #石巻 #きっとツナガル,1104976883064553473,s://twitter.com/kumiko_staff//1104976883064553473
2019-03-11 05:21:01,garlsvipm,,0,0,0,"【動画あり】今日のテレビ「震災！震災！3.11！！！」ワイ「はぁーーーーー」 #311 #東日本大震災 #津波 ://girlsvip-matome.com/acv/1074031240. …",,,#311 #東日本大震災 #津波,1104975494133379072,s://twitter.com/garlsvipm//1104975494133379072
2019-03-11 05:19:39,wotopinews,,0,3,4,"普段から使えるカッコいい「防災グッズ」が欲しい【防災ガール＆デザイナー対談】 ｜ウートピ s://wotopi.jp/archives/78116 #wotopi #防災 #地震 #津波 #災害 #移住 #防災ガール @wotopinews",,@wotopinews,#wotopi #防災 #地震 #津波 #災害 #移住 #防災ガール,1104975147516063744,s://twitter.com/wotopinews//1104975147516063744
2019-03-11 05:19:26,wotopinews,,0,2,0,"防災は「めんどくさい」と思ってたけど･･･【防災ガール＆デザイナー対談】 ｜ウートピ s://wotopi.jp/archives/78074 #wotopi #防災 #地震 #津波 #災害 #移住 #防災ガール @wotopinews",,@wotopinews,#wotopi #防災 #地震 #津波 #災害 #移住 #防災ガール,1104975093279514624,s://twitter.com/wotopinews//1104975093279514624
2019-03-11 05:14:39,bey0331,,0,0,0,"#地震 #津波 #災害 #恐怖 #復興 ８年前の今日午後２時46分あの時を忘れないようにしましょう！巨大地震の恐怖被災者のみなさんが経験した恐怖、地震に加え津波の恐怖は例え用が無いと思います！８年が経過しても未だ復興の道半ばですね！地震大国日本ではいつ何処で発生するのか不明です！pic.twitter.com/mydxQNhRXT",,,#地震 #津波 #災害 #恐怖 #復興,1104973888117604353,s://twitter.com/bey0331//1104973888117604353
2019-03-11 05:11:39,mochi_hs6,,1,0,14,"もしかしたら不謹慎かもしれないけど。 震災3か月後に入った気仙沼。見渡す限り瓦礫と原っぱばかりで、これが同じ日本なのかと我が目を疑った。その衝撃があまりにも強すぎて、以来毎年のように東北を訪れている。 あれから8年経つけれど、震災を風化させてはいけない。 #東日本大震災 #津波 #復興pic.twitter.com/QcRpc0PxXo",,,#東日本大震災 #津波 #復興pic,1104973135391014912,s://twitter.com/mochi_hs6//1104973135391014912
2019-03-11 05:04:48,lebleudeciel38,DeepStateExpose,0,4,1,"津波の映像 #津波 s://twitter.com/DeepStateExpose//1077963596926205952 …",,,#津波,1104971409502003200,s://twitter.com/lebleudeciel38//1104971409502003200
2019-03-11 05:04:01,loss_time_life,,0,0,0,"リアルタイムにできそうもないので、今、“96回目”、8年目の黙祷。風化の感が否めない今だからこそ被災地の“叫び”を再び。 #東日本大震災 #東北地方太平洋沖地震 #東北 #宮城 #仙台 #地震 #津波 #災害 #被災地 #2011年3月11日 #午後2時46分18秒 #復興 #鎮魂",,,#東日本大震災 #東北地方太平洋沖地震 #東北 #宮城 #仙台 #地震 #津波 #災害 #被災地 #2011年3月11日 #午後2時46分18秒 #復興 #鎮魂,1104971215712673793,s://twitter.com/loss_time_life//1104971215712673793
2019-03-11 05:03:34,lebleudeciel38,mabo_k_,1,5,2,"津波の映像 #津波 s://twitter.com/mabo_k_//1079163603851239424 …",,,#津波,1104971101543706624,s://twitter.com/lebleudeciel38//1104971101543706624
2019-03-11 04:59:34,taichaduke_0,,0,0,1,"もういい加減津波の映像は要らんのとちゃうかな 流石に遠い土地に住んでた自分でも辛いし怖い #ちちんぷいぷい #津波 #映像",,,#ちちんぷいぷい #津波 #映像,1104970096076763136,s://twitter.com/taichaduke_0//1104970096076763136
2019-03-11 04:49:46,EmperorY,,0,1,0,"【東日本大震災】国家存亡の危機180秒映像！地震津波の瞬間・原発事故！ s://youtu.be/-PPE72_n48M @YouTubeより #東日本大震災 #津波 #地震 #忘れてはいけない #忘れてはならない #３月１１日 #福島原発 #東北地震 当時、高校生だった自分が、今じゃ立派な社会人……もう、そんなに経つのか。",,@YouTubeより,#東日本大震災 #津波 #地震 #忘れてはいけない #忘れてはならない #３月１１日 #福島原発 #東北地震,1104967627779170304,s://twitter.com/EmperorY//1104967627779170304
2019-03-11 04:45:41,kazuworld_we_jp,,0,2,18,"あれから８年 私は忘れません。 お時間になりましたら黙祷致します。 #東日本大震災 #14時46分18秒 #3.11 #３月１１日 #黙祷 #私たちは忘れない #地震 #津波 #災害 #尾崎豊 #祈り #頑張ろう #時間に黙祷 #大切 #気持ち #願うpic.twitter.com/IlA4DplGwC",,,#東日本大震災 #14時46分18秒 #3 #３月１１日 #黙祷 #私たちは忘れない #地震 #津波 #災害 #尾崎豊 #祈り #頑張ろう #時間に黙祷 #大切 #気持ち #願うpic,1104966601818791936,s://twitter.com/kazuworld_we_jp//1104966601818791936
2019-03-11 04:41:27,chelseaYMS20181,,0,0,0,"今後、このような未曾有の危機、国家存亡の危機に直面した経験を、災害対策と共に後世に伝えていく事こそが、私たちの義務であり、命を落とされた方々に向ける、最大の供養であるのではないかと思います。黙祷。 #東日本大地震 #東日本大震災から8年 #311黙祷 #PrayForJapan #津波 #原発",,,#東日本大地震 #東日本大震災から8年 #311黙祷 #PrayForJapan #津波 #原発,1104965533110362112,s://twitter.com/chelseaYMS20181//1104965533110362112
2019-03-11 04:40:03,DufMayStagea01c,,0,0,0,"s://youtu.be/o17QphdYBMU #花は咲く #震災８年 #震災から８年 #福島 #宮城 #岩手 #原発 #津波 #震災 #あれから８年 #東日本大震災から８年 #東日本大震災 #東北地方太平洋沖地震 #東北地方・太平洋沖地震 #あの日を忘れない #風化させてはならない #2011年３月11日14時46分",,,#花は咲く #震災８年 #震災から８年 #福島 #宮城 #岩手 #原発 #津波 #震災 #あれから８年 #東日本大震災から８年 #東日本大震災 #東北地方太平洋沖地震 #東北地方 #あの日を忘れない #風化させてはならない #2011年３月11日14時46分,1104965181153529856,s://twitter.com/DufMayStagea01c//1104965181153529856
2019-03-11 04:39:17,kyonkyon1717,,0,0,0,"仲良かった先輩が亡くなってから8年か。もうそんなに経つんだもんな。 #東日本大震災 #津波",,,#東日本大震災 #津波,1104964991273263105,s://twitter.com/kyonkyon1717//1104964991273263105
2019-03-11 04:36:14,Amy_Yuka,,0,0,1,"8 years since the 3.11 Tohoku earthquake and tsunami 15,897 people killed. 2,553 are still unaccounted for. 52,000 people still have not returned home. s://vdata.nikkei.com/prj2/shinsai2018-photo/ … #津波 #東日本大震災 #福島原発事故 #忘れない #3月11年",,,#津波 #東日本大震災 #福島原発事故 #忘れない #3月11年,1104964223497433090,s://twitter.com/Amy_Yuka//1104964223497433090
2019-03-11 04:25:39,biwakosr,,0,0,0,"ブログ更新しました。昔、遭難したときの話を書きました。「もしも、携帯も使えない中、災害などで孤立してしまったらどうする？」 #災害 #東日本大震災 #地震 #津波 #火山 #水害 #洪水 #孤立 s://strengthsfinder-coaching.com/%e3%82%82%e3%81%97%e3%82%82%e3%80%81%e6%90%ba%e5%b8%af%e3%82%82%e4%bd%bf%e3%81%88%e3%81%aa%e3%81%84%e4%b8%ad%e3%80%81%e7%81%bd%e5%ae%b3%e3%81%aa%e3%81%a9%e3%81%a7%e5%ad%a4%e7%ab%8b%e3%81%97%e3%81%a6/ …",,,#災害 #東日本大震災 #地震 #津波 #火山 #水害 #洪水 #孤立,1104961558877073408,s://twitter.com/biwakosr//1104961558877073408
2019-03-11 04:21:24,8e4d689528184cb,,0,2,30,"#東日本大震災 #東日本大震災から8年 #大船渡市 #岩手 #津波 大船渡市盛町では、ここまで津波が！ pic.twitter.com/Bph6nW7DmH",,,#東日本大震災 #東日本大震災から8年 #大船渡市 #岩手 #津波,1104960490965426183,s://twitter.com/8e4d689528184cb//1104960490965426183
2019-03-11 04:05:27,redsqua,nikkei,0,0,0,"【逃げる以外術なし】 もっと警戒しなければいけない。不十分な表記。 #津波 は波でない。小さな高さでも、どちらかというと大きな力で足払いをされたように足をすくわれる。そして構造物も同様で、薙ぎ払われる。 そして次第に薙ぎ払われたものが塊になって押し寄せる。 s://twitter.com/nikkei//1104944965153681408 …",,,#津波,1104956474277556224,s://twitter.com/redsqua//1104956474277556224
2019-03-11 04:04:13,PenguinHisyo,,0,0,0,"山津波 陸前高田を襲い来る1800の命忘れず #短歌 #tanka #東日本大震災 #陸前高田 #山津波 #津波",,,#短歌 #tanka #東日本大震災 #陸前高田 #山津波 #津波,1104956164805058565,s://twitter.com/PenguinHisyo//1104956164805058565
2019-03-11 04:04:13,S7pe4vfpcitO,,0,1,1,"この #東日本大震災と名付けられた #震災 は様々な #自然の怖さ を痛感させられた。 #津波 もしかり。津波は #日本全国 の #太平洋側 の地域で #発生 した。 「 #人は自然には敵わない 」ことを、改めて思い知った。",,,#東日本大震災と名付けられた #震災 #自然の怖さ #津波 #日本全国 #太平洋側 #発生 #人は自然には敵わない,1104956163219587073,s://twitter.com/S7pe4vfpcitO//1104956163219587073
2019-03-11 04:02:41,kokokoko2018,,0,0,0,"ツイッターでツイートされた東日本大震災・地震当時の津波倒壊画像・動画まとめています。 8年たっても風化させたくないですね ://free-humanlife23.com/higasinihonsinsa2019 … #東日本大震災 #東日本大震災8年 #津波 #地震 #東日本大地震",,,#東日本大震災 #東日本大震災8年 #津波 #地震 #東日本大地震,1104955777125502976,s://twitter.com/kokokoko2018//1104955777125502976
2019-03-11 04:02:12,ctidjZyuL8QDjQt,,0,0,0,"アメブロを更新しました。 『第144回:あれから8年かな？』 #東日本大震災 #地震 #大事 #突然 #部活 #待機 #電車 #通学 #テレビ #津波 #初めて #新潟 #経験 #心 #傷 #命 #復興 #地域 #募金 #献血 #大事s://ameblo.jp/kzgn777/entry-12445856410. …",,,#東日本大震災 #地震 #大事 #突然 #部活 #待機 #電車 #通学 #テレビ #津波 #初めて #新潟 #経験 #心 #傷 #命 #復興 #地域 #募金 #献血 #大事s,1104955657868857345,s://twitter.com/ctidjZyuL8QDjQt//1104955657868857345
2019-03-11 03:53:09,rikupon19991219,,0,2,6,"東日本大震災から8年が経ちます。 津波の恐ろしさ、地震の怖さを 次世代に伝えてください 被災者の皆様のご冥福をお祈りします #3月11日 #津波 #地震 #東日本大震災から8年pic.twitter.com/s1pVylIDjW",,,#3月11日 #津波 #地震 #東日本大震災から8年pic,1104953380806438912,s://twitter.com/rikupon19991219//1104953380806438912
2019-03-11 03:48:18,SR_horizon,pontakunkun,1,0,5,"本日、 #東日本大震災 からちょうど8年となります 渋谷ではこのような、津波の高さの掲示がされているそうですが、こちらの映像は当日 #岩手県宮古市市役所 から実際に撮影された #津波( #tsunami)の映像です 少し長いですが、当時の津波の威力を目の当たりにすると思います s://youtu.be/FZWU1pH4Afs s://twitter.com/pontakunkun//1104890614468890625 …",,,#東日本大震災 #岩手県宮古市市役所 #津波 #tsunami,1104952157587988480,s://twitter.com/SR_horizon//1104952157587988480
2019-03-11 03:47:05,TreMaga,,0,0,2,"あの日から8年。今の私が考えていることをブログに書きました。いろいろあるけど、息をして居る限る「生きろ！」と神様に言われていることなのだと思います。://itsukokosuda.com/8024/ #震災 #8年後 #感謝 #生きろ #津波 #原発pic.twitter.com/HvgMykkzSS",,,#震災 #8年後 #感謝 #生きろ #津波 #原発pic,1104951851496038400,s://twitter.com/TreMaga//1104951851496038400
